cycle_length,lane1_present_num_vehicles,lane2_present_num_vehicles,lane3_present_num_vehicles,lane4_present_num_vehicles,lane1_upcoming_num_vehicles,lane2_upcoming_num_vehicles,lane3_upcoming_num_vehicles,lane4_upcoming_num_vehicles,ew_present_waiting_times,ns_present_waiting_times,ew_upcoming_waiting_times,ns_upcoming_waiting_times,time_of_day,flow_ratios,ew_present_green_time,ns_present_green_time,ew_upcoming_green_time,ns_upcoming_green_time
120,6,34,37,27,6,42,31,45,34,40.66650606737793,33.87493997269774,27.978585257594812,16,0.6825855490877266,40.66650606737793,33.87493997269774,27.978585257594812,39.723659936695874
120,6,42,31,45,58,31,44,10,41,114.59760623943355,169.1054377563107,219.0282125938525,12,0.2754389989783582,114.59760623943355,169.1054377563107,219.0282125938525,123.49901686912617
120,58,31,44,10,5,19,30,64,34,93.13329831193657,53.52618642714912,49.969394655117746,20,0.6343422043261031,93.13329831193657,53.52618642714912,49.969394655117746,103.3903851114445
120,5,19,30,64,23,63,49,56,19,48.40538724773599,103.65842882422358,82.69338727917996,23,0.6321726939744075,48.40538724773599,103.65842882422358,82.69338727917996,103.79098258420456
120,23,63,49,56,6,7,49,13,52,47.737818475939434,49.02218805461546,37.747634976965095,7,0.7725674793412596,47.737818475939434,49.02218805461546,37.747634976965095,11.3036785189781
120,6,7,49,13,57,14,30,34,50,109.59764196578776,33.893542211661654,126.27764837690762,10,0.45752641328604604,109.59764196578776,33.893542211661654,126.27764837690762,80.62653194612669
120,57,14,30,34,48,21,74,48,26,38.05049515878799,30.64013860926434,53.14635094260114,8,0.8885216914130118,38.05049515878799,30.64013860926434,53.14635094260114,38.198762852407626
120,48,21,74,48,36,15,71,66,55,108.75461713276172,74.19748251032136,105.4170067799226,23,0.6980828005568976,108.75461713276172,74.19748251032136,105.4170067799226,99.81550886281065
120,36,15,71,66,74,52,10,47,12,307.3311707290385,300.49694259443135,334.71648986139553,12,0.2314730512430388,307.3311707290385,300.49694259443135,334.71648986139553,241.38400587208386
120,74,52,10,47,36,9,32,32,18,97.57280542300433,72.81088191974784,50.67055754501652,12,0.765468630771637,97.57280542300433,72.81088191974784,50.67055754501652,44.33798427638783
120,36,9,32,32,72,73,71,12,27,40.244802962318836,36.585398336843795,79.61887584147986,6,0.9255735280334674,40.244802962318836,36.585398336843795,79.61887584147986,82.85096091010941
120,72,73,71,12,59,68,17,55,58,99.34781669768638,102.75476054226078,84.17136559882827,10,0.7465176762443724,99.34781669768638,102.75476054226078,84.17136559882827,95.29817293886744
120,59,68,17,55,60,18,67,34,39,83.26428634800966,96.7170914979988,79.8762374429087,16,0.503997843515698,83.26428634800966,96.7170914979988,79.8762374429087,41.978138641743584
120,60,18,67,34,21,54,17,15,14,74.46216688625256,39.787399447938284,19.74159739772057,9,0.6725190644849492,74.46216688625256,39.787399447938284,19.74159739772057,50.95409704783618
120,21,54,17,15,42,30,5,24,41,64.34261438708428,163.39813914328522,132.75513573133284,0,0.33711861681557753,64.34261438708428,163.39813914328522,132.75513573133284,95.62720591097278
120,42,30,5,24,28,73,44,35,36,39.106814611398036,31.846701444330154,47.07178487298458,7,0.6810043788472641,39.106814611398036,31.846701444330154,47.07178487298458,72.74944892000931
120,28,73,44,35,73,11,41,38,30,74.73639329439912,125.24265399406394,127.76796702904718,14,0.6007941956279403,74.73639329439912,125.24265399406394,127.76796702904718,69.63801074206978
120,73,11,41,38,74,20,35,16,33,332.0771574317295,188.60703571276076,344.3839086342406,4,0.22092615076617222,332.0771574317295,188.60703571276076,344.3839086342406,107.74718376917218
120,74,20,35,16,15,59,21,52,47,164.0944235849574,51.91943025626339,48.49641604367946,21,0.457511908972435,164.0944235849574,51.91943025626339,48.49641604367946,131.38321257937974
120,15,59,21,52,20,60,13,32,12,60.09045586900445,170.14437499684368,65.16479576794165,19,0.3529977992813022,60.09045586900445,170.14437499684368,65.16479576794165,173.23097084269548
120,20,60,13,32,63,8,68,71,25,40.2727500389246,119.08188761872003,138.63144451327963,3,0.5125215414098264,40.2727500389246,119.08188761872003,138.63144451327963,145.4623348638463
120,63,8,68,71,74,52,61,67,24,174.0230895936167,189.14879214360417,197.52962534141017,12,0.39346594346795893,174.0230895936167,189.14879214360417,197.52962534141017,180.15805483725168
120,74,52,61,67,7,21,17,52,34,87.01253040162369,81.59305269452425,23.678477186450575,15,0.8673989582964194,87.01253040162369,81.59305269452425,23.678477186450575,61.13326954694998
120,7,21,17,52,24,40,41,46,17,16.099895024002244,39.505874731819674,41.09347463923923,7,0.7581467912011064,16.099895024002244,39.505874731819674,41.09347463923923,35.840345484323564
120,24,40,41,46,63,74,18,56,50,54.26167755589694,60.787161135630434,82.57559430120853,13,0.7920917933103018,54.26167755589694,60.787161135630434,82.57559430120853,97.55229530375246
120,63,74,18,56,40,42,29,9,13,129.56506664342606,157.90229986571936,89.745950957366,11,0.48869384813068817,129.56506664342606,157.90229986571936,89.745950957366,90.43067531015234
120,40,42,29,9,23,66,61,16,41,199.33039882583125,217.11093870841435,311.70815514481336,19,0.20275709212912707,199.33039882583125,217.11093870841435,311.70815514481336,341.09806581986226
120,23,66,61,16,71,52,46,63,54,165.22669704543205,184.10989231126368,198.37591248811526,6,0.37532295376031855,165.22669704543205,184.10989231126368,198.37591248811526,177.77423683526183
120,71,52,46,63,23,14,46,69,44,90.48226252542216,82.85907846573019,61.3399127425741,23,0.804238563545588,90.48226252542216,82.85907846573019,61.3399127425741,88.86243386606009
120,23,14,46,69,24,40,51,56,39,69.37204312450562,104.6016668429837,79.98060941497064,22,0.6822694458406373,69.37204312450562,104.6016668429837,79.98060941497064,86.07803949188582
120,24,40,51,56,56,33,48,47,48,83.24170064029036,92.92944259782354,93.4138296957002,4,0.6308625325304242,83.24170064029036,92.92944259782354,93.4138296957002,79.17186658466045
120,56,33,48,47,37,8,45,67,57,134.7960312784627,117.4802206726329,111.90207188239631,14,0.4244159483798038,134.7960312784627,117.4802206726329,111.90207188239631,163.45910530228053
120,37,8,45,67,44,48,7,54,58,101.39405665524163,167.22210919378543,123.12702345354946,9,0.2605938615363108,101.39405665524163,167.22210919378543,123.12702345354946,130.8502024299677
120,44,48,7,54,43,60,5,43,39,55.09695333360119,67.98065403064516,55.338100732097054,0,0.8278931761866735,55.09695333360119,67.98065403064516,55.338100732097054,75.2400232187883
120,43,60,5,43,5,46,15,46,26,187.50808312622075,269.20063642545625,78.41633988855912,5,0.2309244543957447,187.50808312622075,269.20063642545625,78.41633988855912,203.12016173410598
120,5,46,15,46,15,17,11,21,28,40.7764559385298,127.08487959969705,47.71986739264164,7,0.24730917509007427,40.7764559385298,127.08487959969705,47.71986739264164,65.75046864087886
120,15,17,11,21,61,50,16,47,40,36.4077585261802,49.99124986296129,142.42444716628088,10,0.4359481885048335,36.4077585261802,49.99124986296129,142.42444716628088,121.81375077891472
120,61,50,16,47,54,37,42,53,26,93.95631252463444,80.64561277757142,86.05590156232546,5,0.658346941918091,93.95631252463444,80.64561277757142,86.05590156232546,84.80746005853638
120,54,37,42,53,27,25,58,9,11,36.36129281906547,39.27218836455745,46.52426291705029,7,0.9937812132715751,36.36129281906547,39.27218836455745,46.52426291705029,20.083896622274274
120,27,25,58,9,35,61,71,5,46,215.13367984819527,102.49533909939048,265.66254745879473,21,0.2725132603137286,215.13367984819527,102.49533909939048,265.66254745879473,237.12544583397266
120,35,61,71,5,46,73,57,71,57,89.43451577657486,77.13211555469454,59.436015404788336,17,0.5785366394162337,89.43451577657486,77.13211555469454,59.436015404788336,75.08212654482469
120,46,73,57,71,11,74,36,28,38,85.55098173850591,111.40950815553812,58.402674400517476,21,0.6814026424481516,85.55098173850591,111.40950815553812,58.402674400517476,111.51965387177039
120,11,74,36,28,20,71,49,33,39,43.88437726680383,88.3926610228814,61.496979886515945,13,0.8584841923597226,43.88437726680383,88.3926610228814,61.496979886515945,85.77875971496668
120,20,71,49,33,64,52,55,19,52,52.133385126506674,69.16595643460674,59.43077220546853,8,0.7516911320920461,52.133385126506674,69.16595643460674,59.43077220546853,51.04839296599202
120,64,52,55,19,6,37,41,8,31,77.18284032888565,65.31082478366388,51.71782957487556,12,0.8461932636894129,77.18284032888565,65.31082478366388,51.71782957487556,46.311127293880794
120,6,37,41,8,5,40,63,48,47,46.650725748692345,37.23759065388899,66.19560652992584,17,0.6179752056946725,46.650725748692345,37.23759065388899,66.19560652992584,54.76078197158028
120,5,40,63,48,52,37,58,69,20,116.13649354119441,93.5298673751126,110.6751699622362,13,0.5471766428031732,116.13649354119441,93.5298673751126,110.6751699622362,131.63563237656282
120,52,37,58,69,16,35,22,35,42,85.55532033235221,103.5608195154504,36.8335073087337,2,0.6949826538202835,85.55532033235221,103.5608195154504,36.8335073087337,52.2026445315113
120,16,35,22,35,73,25,5,24,28,25.29494960984684,39.27944004161231,81.25175934384511,22,0.9206966475850633,25.29494960984684,39.27944004161231,81.25175934384511,31.21593979656366
120,73,25,5,24,41,31,25,14,12,74.44811272940197,30.870285873661835,47.09126363985833,16,0.6406777297288713,74.44811272940197,30.870285873661835,47.09126363985833,36.763971526795814
120,41,31,25,14,36,66,32,15,49,62.34996746165433,48.407717673357936,55.015479264632674,10,0.6844744953533846,62.34996746165433,48.407717673357936,55.015479264632674,99.17511182833371
120,36,66,32,15,13,30,20,32,31,78.083716128,144.21599870773332,49.72953111760889,12,0.47038092257001135,78.083716128,144.21599870773332,49.72953111760889,70.51644644743601
120,13,30,20,32,23,70,52,42,27,30.89658593218087,48.81936678809843,79.26209176307516,19,0.6768971564398871,30.89658593218087,48.81936678809843,79.26209176307516,107.37615535078677
120,23,70,52,42,52,16,32,28,54,76.75178488206699,103.52268427765506,79.22791909594973,19,0.7022112982531603,76.75178488206699,103.52268427765506,79.22791909594973,43.83543396821817
120,52,16,32,28,7,26,26,43,39,40.07032804908933,26.97659787621138,19.797994630813555,9,0.8027403888305977,40.07032804908933,26.97659787621138,19.797994630813555,36.122933585571815
120,7,26,26,43,24,21,5,55,10,40.02921579647422,67.37670229937723,39.85734200402199,4,0.6577413560103829,40.02921579647422,67.37670229937723,39.85734200402199,85.61236205428118
120,24,21,5,55,28,11,46,54,29,68.48157244583483,157.03809881066323,136.32908546171657,6,0.35804023573209937,68.48157244583483,157.03809881066323,136.32908546171657,157.6374922762142
120,28,11,46,54,58,72,74,11,58,72.01671732403592,84.73785185528743,115.42465524447432,20,0.6655408674046375,72.01671732403592,84.73785185528743,115.42465524447432,113.95392074767125
120,58,72,74,11,37,41,7,72,14,108.46248705071862,107.74228981225637,63.48103066914299,9,0.43829712726108205,108.46248705071862,107.74228981225637,63.48103066914299,97.16302324393268
120,37,41,7,72,28,42,48,57,21,138.1583353857156,273.7133261685162,191.55593924124605,5,0.26985959603339177,138.1583353857156,273.7133261685162,191.55593924124605,220.79874606978632
120,28,42,48,57,40,15,31,41,20,35.77922626117257,39.652844777839995,31.905656438017836,17,0.8603465051678889,35.77922626117257,39.652844777839995,31.905656438017836,37.71185369377048
120,40,15,31,41,42,5,55,58,33,159.84174793084097,170.13862902565404,226.02058485618903,5,0.25285769026009747,159.84174793084097,170.13862902565404,226.02058485618903,240.67906374252885
120,42,5,55,58,29,29,28,59,27,79.32408160577094,86.19341741001064,45.42327753536158,12,0.7053625880209071,79.32408160577094,86.19341741001064,45.42327753536158,85.91608778114055
120,29,29,28,59,22,46,24,35,17,30.119404662332034,61.05406937372315,27.27565905130577,21,0.9907956903995816,30.119404662332034,61.05406937372315,27.27565905130577,47.79111448591955
120,22,46,24,35,70,56,36,69,38,69.44278105751734,120.61676784366472,156.38952704572677,16,0.27009533717840783,69.44278105751734,120.61676784366472,156.38952704572677,186.0648521865487
120,70,56,36,69,58,28,17,63,31,187.66800312076634,192.8425746607937,163.85418846167465,21,0.37610547516233084,187.66800312076634,192.8425746607937,163.85418846167465,175.69891223177345
120,58,28,17,63,39,57,47,51,54,74.42506712357685,81.62951592144337,62.203512947936176,22,0.8086433701075579,74.42506712357685,81.62951592144337,62.203512947936176,73.59860368263614
120,39,57,47,51,65,60,24,53,11,169.91002841819147,213.88957843871626,244.91579481943467,6,0.2775153053466989,169.91002841819147,213.88957843871626,244.91579481943467,228.45008133866295
120,65,60,24,53,45,67,6,22,32,76.64213728058672,73.1017720461094,55.60733748886551,2,0.8661800203925614,76.64213728058672,73.1017720461094,55.60733748886551,80.13149299443268
120,45,67,6,22,37,12,72,7,25,226.0071522733459,345.9387843317601,376.9083828539414,23,0.2002160978853823,226.0071522733459,345.9387843317601,376.9083828539414,78.78065974892264
120,37,12,72,7,72,63,64,22,53,81.60101536569988,17.238553329234975,79.81294303216163,6,0.9119578724415021,81.60101536569988,17.238553329234975,79.81294303216163,73.07278559659548
120,72,63,64,22,37,49,8,62,17,284.9201487299708,262.807387575223,159.12086247610722,19,0.253458521854196,284.9201487299708,262.807387575223,159.12086247610722,252.5720045301691
120,37,49,8,62,18,31,21,29,13,40.11313586839051,68.13307365396577,25.804649716109115,19,0.9375838788735629,40.11313586839051,68.13307365396577,25.804649716109115,34.35394091607858
120,18,31,21,29,25,56,5,22,23,24.702080175039953,36.0024604576205,29.8383137074524,6,0.8916409864405692,24.702080175039953,36.0024604576205,29.8383137074524,64.2974628188125
120,25,56,5,22,52,22,37,56,18,40.47884968644839,90.68056578196682,86.858035636911,1,0.6316504951016775,40.47884968644839,90.68056578196682,86.858035636911,92.99952507948996
120,52,22,37,56,24,20,34,47,20,64.23273187428171,71.30842476601747,44.90989977148506,4,0.8223589027180664,64.23273187428171,71.30842476601747,44.90989977148506,59.398156490328866
120,24,20,34,47,12,70,9,71,57,133.66880188354753,187.5211956390813,55.54740162320613,12,0.25990147830788246,133.66880188354753,187.5211956390813,55.54740162320613,275.95780930856836
120,12,70,9,71,11,9,16,11,47,41.2960824572707,232.4957919950485,63.552899542780025,5,0.3081182815541378,41.2960824572707,232.4957919950485,63.552899542780025,38.878220562970476
120,11,9,16,11,71,7,36,48,53,34.94518608480808,23.950199737545955,144.5073982382131,3,0.49542987484213735,34.94518608480808,23.950199737545955,144.5073982382131,104.11092816633487
120,71,7,36,48,21,74,42,48,25,113.95433943178705,81.89219996772707,70.76478262000686,0,0.629966870467946,113.95433943178705,81.89219996772707,70.76478262000686,121.00473375004599
120,21,74,42,48,37,11,21,55,22,48.04985736511684,85.12367013060457,45.61677213770459,10,0.8945714078187057,48.04985736511684,85.12367013060457,45.61677213770459,63.762794680252526
120,37,11,21,55,52,54,62,25,45,60.59633633918726,89.76085732115665,102.25757943442568,0,0.6341443580091526,60.59633633918726,89.76085732115665,102.25757943442568,90.26699146675135
120,52,54,62,25,63,18,44,41,53,57.55821452563142,55.53032500116272,54.14658713160334,18,0.7321641459924428,57.55821452563142,55.53032500116272,54.14658713160334,36.95972190687891
120,63,18,44,41,26,42,28,32,45,50.60857296922795,39.83201043522515,22.990332927329025,8,0.7439075361815806,50.60857296922795,39.83201043522515,22.990332927329025,33.618762909850545
120,26,42,28,32,34,51,16,36,26,21.66466780127465,27.994607873292846,26.321335215973214,17,0.90205450206884,21.66466780127465,27.994607873292846,26.321335215973214,34.6960929004793
120,34,51,16,36,42,37,23,61,23,42.54255285021848,64.21595691783864,54.342774896161814,13,0.82140379509887,42.54255285021848,64.21595691783864,54.342774896161814,76.98024827020006
120,42,37,23,61,55,47,33,45,38,44.68622953728942,64.37621628102292,59.24839711288253,20,0.9816242387844856,44.68622953728942,64.37621628102292,59.24839711288253,50.842248147372764
120,55,47,33,45,58,33,56,58,26,255.91771145725352,230.37829354542478,280.024864941284,6,0.2160101105505132,255.91771145725352,230.37829354542478,280.024864941284,282.507193511077
120,58,33,56,58,12,61,21,31,10,158.85617931419011,166.29898827989962,65.65080744154656,1,0.3662629412454048,158.85617931419011,166.29898827989962,65.65080744154656,169.82955654734624
120,12,61,21,31,31,9,25,44,29,16.474884887472754,46.06862321188865,21.974122703056906,16,0.9443565883454723,16.474884887472754,46.06862321188865,21.974122703056906,27.240525477969697
